Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-05-18 00:00:00-04:00,1.6328746088111823,1.6634525376238516,1.6267586512379713,1.6443414688110352,20442000,0.0,0.0
2004-05-19 00:00:00-04:00,1.6810352220187463,1.7047330126244642,1.6321105147405754,1.6405189037322998,49827600,0.0,0.0
2004-05-20 00:00:00-04:00,1.6374611237238952,1.664981562369693,1.608411559183199,1.6168209314346313,42148800,0.0,0.0
2004-05-21 00:00:00-04:00,1.6359316717607502,1.638225086909119,1.5984737241352924,1.6206432580947876,28209600,0.0,0.0
2004-05-24 00:00:00-04:00,1.6175846626550179,1.633638239381485,1.5961802946585593,1.6152913570404053,30162000,0.0,0.0
2004-05-25 00:00:00-04:00,1.6221717082136897,1.6932659462058686,1.5893004774908643,1.685621738433838,68126400,0.0,0.0
2004-05-26 00:00:00-04:00,1.6856220861114177,1.7429561714169495,1.675684460859543,1.7200225591659546,52456800,0.0,0.0
2004-05-27 00:00:00-04:00,1.7483066362142867,1.774298713056805,1.7230796143802891,1.7253730297088623,55654800,0.0,0.0
2004-05-28 00:00:00-04:00,1.7467787097132428,1.8025835558519994,1.7330184338979646,1.7926459312438965,63798000,0.0,0.0
2004-06-01 00:00:00-04:00,1.762067145803479,1.8094636032812086,1.7597738393810618,1.791116714477539,31842000,0.0,0.0
2004-06-02 00:00:00-04:00,1.8346907092678932,1.8430999737228113,1.7758273890686989,1.7773566246032715,64380000,0.0,0.0
2004-06-03 00:00:00-04:00,1.7781207883926817,1.7819433304130874,1.686386231912078,1.6917380094528198,70082400,0.0,0.0
2004-06-04 00:00:00-04:00,1.7261383543030981,1.7299600211925243,1.6733909964245877,1.6749192476272583,64960800,0.0,0.0
2004-06-07 00:00:00-04:00,1.7024394021217444,1.7345464508317496,1.6810349216938618,1.7154353857040405,57195600,0.0,0.0
2004-06-08 00:00:00-04:00,1.7054980296000923,1.7085555161725925,1.6596308099891,1.684857726097107,61500000,0.0,0.0
2004-06-09 00:00:00-04:00,1.694795269859933,1.6970886854096836,1.6007674194416097,1.6061183214187622,49833600,0.0,0.0
2004-06-10 00:00:00-04:00,1.6321100576858723,1.6351675434705673,1.5755400639840773,1.5900644063949585,56451600,0.0,0.0
2004-06-14 00:00:00-04:00,1.5816565684967712,1.5816565684967712,1.5281441513701588,1.54037606716156,42475200,0.0,0.0
2004-06-15 00:00:00-04:00,1.5663670368790312,1.5870073405250757,1.5487843291827565,1.5633095502853394,39458400,0.0,0.0
2004-06-16 00:00:00-04:00,1.5587226133978547,1.5686602362888622,1.532730536218427,1.538846492767334,25257600,0.0,0.0
2004-06-17 00:00:00-04:00,1.5289091375747874,1.5663670951875794,1.5006237494406012,1.5082688331604004,48237600,0.0,0.0
2004-06-18 00:00:00-04:00,1.5166769152310249,1.5526066143172104,1.49068582296816,1.5105619430541992,53433600,0.0,0.0
2004-06-21 00:00:00-04:00,1.5128554614877776,1.536553251139795,1.473868380193153,1.4838058948516846,26656800,0.0,0.0
2004-06-22 00:00:00-04:00,1.492215473755927,1.5327309211576226,1.4822769735203993,1.5258508920669556,43030800,0.0,0.0
2004-06-23 00:00:00-04:00,1.5212640036406035,1.5579578917322818,1.517442445836876,1.5518428087234497,26466000,0.0,0.0
2004-06-24 00:00:00-04:00,1.5931234990695502,1.5984742926572546,1.5266159670971708,1.5380827188491821,59065200,0.0,0.0
2004-06-25 00:00:00-04:00,1.548784185430493,1.5663668914948075,1.5304372991618207,1.5480200052261353,32912400,0.0,0.0
2004-06-28 00:00:00-04:00,1.570189581566233,1.5755404838445288,1.5289090835521508,1.5350241661071777,29937600,0.0,0.0
2004-06-29 00:00:00-04:00,1.5441976209217592,1.590064841258538,1.5380825383239185,1.5877715349197388,36385200,0.0,0.0
2004-06-30 00:00:00-04:00,1.5457268627386405,1.58930077999989,1.5457268627386405,1.56483793258667,32926800,0.0,0.0
2004-07-01 00:00:00-04:00,1.5824205361961055,1.5847138423951868,1.4906859917553321,1.4929794073104858,50562000,0.0,0.0
2004-07-02 00:00:00-04:00,1.5090325619929736,1.5097967420680798,1.460871939005449,1.4723387956619263,29494800,0.0,0.0
2004-07-06 00:00:00-04:00,1.4547564038944831,1.4700458056885464,1.369901990038145,1.385955572128296,57538800,0.0,0.0
2004-07-07 00:00:00-04:00,1.4035378163668428,1.4325873749118756,1.385955114003871,1.3928351402282715,34413600,0.0,0.0
2004-07-08 00:00:00-04:00,1.379839875712785,1.4027735854574654,1.347732835168678,1.350026249885559,43005600,0.0,0.0
2004-07-09 00:00:00-04:00,1.3484975850219327,1.3500268204288872,1.2667006596542614,1.2919275760650635,111450000,0.0,0.0
2004-07-12 00:00:00-04:00,1.2559987276315239,1.2919274449876712,1.2452960492781442,1.2621138095855713,67604400,0.0,0.0
2004-07-13 00:00:00-04:00,1.277403640186992,1.299573075214095,1.2460606496092295,1.259820818901062,56710800,0.0,0.0
2004-07-14 00:00:00-04:00,1.2154830734258817,1.249119377785064,1.1795533523688086,1.2040162086486816,90160800,0.0,0.0
2004-07-15 00:00:00-04:00,1.2162467867432714,1.2292428837773053,1.1879622702132164,1.1956065893173218,61135200,0.0,0.0
2004-07-16 00:00:00-04:00,1.2322999288156213,1.233829163898636,1.160441517829895,1.160441517829895,46470000,0.0,0.0
2004-07-19 00:00:00-04:00,1.1634992254814633,1.1864329444299628,1.1474457534448055,1.1734378337860107,46108800,0.0,0.0
2004-07-20 00:00:00-04:00,1.172672604834187,1.2017221701220753,1.16120585534656,1.1971354484558105,34154400,0.0,0.0
2004-07-21 00:00:00-04:00,1.2154828249413354,1.2170119513542041,1.120690766212665,1.1245124340057373,61341600,0.0,0.0
2004-07-22 00:00:00-04:00,1.137507730841517,1.154325377249333,1.1008139683485771,1.1482104063034058,52146000,0.0,0.0
2004-07-23 00:00:00-04:00,1.155854796450438,1.1573840315330095,1.1099875860182997,1.1176317930221558,37149600,0.0,0.0
2004-07-26 00:00:00-04:00,1.1321574692815823,1.142095095506656,1.075587558787594,1.0862902402877808,50320800,0.0,0.0
2004-07-27 00:00:00-04:00,1.091640678092332,1.1252769597455055,1.0580042870831055,1.1222184896469116,78988800,0.0,0.0
2004-07-28 00:00:00-04:00,1.119925273583906,1.1237479244624795,1.0625911969210864,1.093934178352356,50511600,0.0,0.0
2004-07-29 00:00:00-04:00,1.109224017322018,1.1940784580725317,1.1038722383633155,1.1657930612564087,74736000,0.0,0.0
2004-07-30 00:00:00-04:00,1.1512679803421064,1.2001927820510123,1.1489746746878953,1.1787883043289185,40395600,0.0,0.0
2004-08-02 00:00:00-04:00,1.179552866209086,1.1986648099559116,1.1596776170095866,1.1940780878067017,42098400,0.0,0.0
2004-08-03 00:00:00-04:00,1.1994287817759919,1.2001929619444942,1.1229836446221313,1.1321570873260498,74154000,0.0,0.0
2004-08-04 00:00:00-04:00,1.1199257029858016,1.1550912394227413,1.1183974512833483,1.1443885564804077,50781600,0.0,0.0
2004-08-05 00:00:00-04:00,1.1566188780657625,1.1619706536187089,1.0931697344737745,1.1130449771881104,85992000,0.0,0.0
2004-08-06 00:00:00-04:00,0.7728633892424505,0.7797435271112443,0.7109425858476327,0.7208802103996277,508894800,0.0,0.0
2004-08-09 00:00:00-04:00,0.7392271040364932,0.7698059078995724,0.7269961730141058,0.7529873251914978,157921200,0.0,0.0
2004-08-10 00:00:00-04:00,0.7950327930911355,0.8202598168930931,0.7820368083340904,0.8126146793365479,205191600,0.0,0.0
2004-08-11 00:00:00-04:00,0.8019128646195,0.8019128646195,0.7835659248076149,0.788916826248169,96381600,0.0,0.0
2004-08-12 00:00:00-04:00,0.791210221906963,0.7935035826501934,0.7690407399875367,0.770569920539856,65438400,0.0,0.0
2004-08-13 00:00:00-04:00,0.7889169878716139,0.8080280570777956,0.7820369045369131,0.8026771545410156,81570000,0.0,0.0
2004-08-16 00:00:00-04:00,0.7935034996422848,0.8149079242831664,0.788916778635638,0.7950326800346375,53173200,0.0,0.0
2004-08-17 00:00:00-04:00,0.8126145751339078,0.8431933170637756,0.8049703134061591,0.838606595993042,74491200,0.0,0.0
2004-08-18 00:00:00-04:00,0.8424285060836357,0.8944117426872253,0.8355484224848779,0.8944117426872253,87242400,0.0,0.0
2004-08-19 00:00:00-04:00,0.8890606636653811,0.9051141888794485,0.8775938599410472,0.8913540244102478,72440400,0.0,0.0
2004-08-20 00:00:00-04:00,0.8867672115481294,0.9570964417083633,0.8837087960784143,0.9441013336181641,119904000,0.0,0.0
2004-08-23 00:00:00-04:00,0.9593897520308783,0.9746791502276916,0.9540388508759909,0.9647415280342102,80002800,0.0,0.0
2004-08-24 00:00:00-04:00,0.9785018457407707,0.9830885675040081,0.910465144851198,0.9288120865821838,93942000,0.0,0.0
2004-08-25 00:00:00-04:00,0.9494523683894838,0.9754435754264222,0.9318696599337054,0.968563437461853,72130800,0.0,0.0
2004-08-26 00:00:00-04:00,0.9670351190057256,0.9769727430055299,0.9593899264154321,0.970856785774231,61272000,0.0,0.0
2004-08-27 00:00:00-04:00,0.9716219173185523,1.0029639177866574,0.970856862154564,0.9892037510871887,56512800,0.0,0.0
2004-08-30 00:00:00-04:00,0.9853817662359369,0.9907326670587626,0.9555680266572036,0.9563322067260742,62805600,0.0,0.0
2004-08-31 00:00:00-04:00,0.9601549631539049,0.9647416849384771,0.9226961337881625,0.952509880065918,58706400,0.0,0.0
2004-09-01 00:00:00-04:00,0.9402788586710188,0.9846169513911444,0.9280479284130999,0.970856785774231,59174400,0.0,0.0
2004-09-02 00:00:00-04:00,0.9754437370479259,1.0182534793255036,0.9662702911459385,1.0106092691421509,77008800,0.0,0.0
2004-09-03 00:00:00-04:00,0.980030357837677,0.9999064832883406,0.9716219680959268,0.980030357837677,71505600,0.0,0.0
2004-09-07 00:00:00-04:00,0.9861461774088669,1.006786370960685,0.9486882225300562,0.9616833329200745,72733200,0.0,0.0
2004-09-08 00:00:00-04:00,0.9624481032936841,0.970856489367376,0.9395143915778518,0.9418078064918518,83498400,0.0,0.0
2004-09-09 00:00:00-04:00,0.9647416242901521,1.052653622267101,0.9601549027939235,1.035835862159729,129932400,0.0,0.0
2004-09-10 00:00:00-04:00,1.0182536483959952,1.0809386537555699,1.0151961606559718,1.0755877494812012,103934400,0.0,0.0
2004-09-13 00:00:00-04:00,1.074057873312496,1.1176317772876008,1.0725296224559409,1.0962274074554443,96775200,0.0,0.0
2004-09-14 00:00:00-04:00,1.0862898789957263,1.108458430844416,1.0778805070640751,1.1008142232894897,68355600,0.0,0.0
2004-09-15 00:00:00-04:00,1.0671781551700361,1.0702365168206007,1.0258975450671153,1.039657711982727,116390400,0.0,0.0
2004-09-16 00:00:00-04:00,1.0572404963745052,1.0893475514827138,1.0534178451629546,1.078644871711731,81002400,0.0,0.0
2004-09-17 00:00:00-04:00,1.0870541078862226,1.1290988958932306,1.0778806638045222,1.1229838132858276,100380000,0.0,0.0
2004-09-20 00:00:00-04:00,1.1008139336094096,1.1535612702064444,1.0870536637527615,1.121454119682312,79462800,0.0,0.0
2004-09-21 00:00:00-04:00,1.1466817595443186,1.160441927536119,1.132921591552518,1.151268482208252,50390400,0.0,0.0
2004-09-22 00:00:00-04:00,1.120690462073201,1.1482107932164427,1.0924049664726037,1.0977567434310913,62592000,0.0,0.0
2004-09-23 00:00:00-04:00,1.1107516349177995,1.113810105022747,1.0786445882472249,1.107694149017334,57866400,0.0,0.0
2004-09-24 00:00:00-04:00,1.1122810652648791,1.1138103005858564,1.0580044750456794,1.0740580558776855,47631600,0.0,0.0
2004-09-27 00:00:00-04:00,1.065649577346697,1.0778805062664427,1.0358358337605709,1.0549468994140625,40602000,0.0,0.0
2004-09-28 00:00:00-04:00,1.0526535022667047,1.0794096480013906,1.0381291592412263,1.0702362060546875,47484000,0.0,0.0
2004-09-29 00:00:00-04:00,1.0694711523338563,1.1268052192448803,1.055710989397937,1.0962274074554443,53722800,0.0,0.0
2004-09-30 00:00:00-04:00,1.1084587385495444,1.1352148940480489,1.0878184319594038,1.1099879741668701,61968000,0.0,0.0
2004-10-01 00:00:00-04:00,1.115338286678869,1.161970657621849,1.1099874953119058,1.1558547019958496,59041200,0.0,0.0
2004-10-04 00:00:00-04:00,1.1657924614843949,1.2040154663169655,1.1634990462005015,1.1887260675430298,67393200,0.0,0.0
2004-10-05 00:00:00-04:00,1.1596775573801108,1.190255484757059,1.1512682938154168,1.1619709730148315,63318000,0.0,0.0
2004-10-06 00:00:00-04:00,1.1596774137344332,1.1719084519428997,1.1329212658304808,1.1665575504302979,49850400,0.0,0.0
2004-10-07 00:00:00-04:00,1.1879620704482774,1.2147183310523721,1.167321876493135,1.1734378337860107,79807200,0.0,0.0
2004-10-08 00:00:00-04:00,1.1612055308172382,1.1657922512016237,1.0992847509500134,1.1092232465744019,69342000,0.0,0.0
2004-10-11 00:00:00-04:00,1.110751986503601,1.1329215275396425,1.0908768455527833,1.110751986503601,37384800,0.0,0.0
2004-10-12 00:00:00-04:00,1.0732940617783842,1.1031078130556955,1.055711351932178,1.0946985483169556,82723200,0.0,0.0
2004-10-13 00:00:00-04:00,1.12757051127032,1.1420948573662748,1.0786448210752546,1.0878182649612427,67281600,0.0,0.0
2004-10-14 00:00:00-04:00,1.0977566269400294,1.0977566269400294,1.0473026918647927,1.0549468994140625,51326400,0.0,0.0
2004-10-15 00:00:00-04:00,1.0572402410733694,1.0587694761584434,0.9999061732613481,1.0258972644805908,128048400,0.0,0.0
2004-10-18 00:00:00-04:00,1.0197821971341992,1.05494672716474,1.011372826581834,1.0442440509796143,57397200,0.0,0.0
2004-10-19 00:00:00-04:00,1.0679431672749529,1.078644862752305,1.029720045515483,1.0373643636703491,61848000,0.0,0.0
2004-10-20 00:00:00-04:00,1.0343071326458149,1.0541831521250917,1.0281911735722404,1.0495964288711548,54020400,0.0,0.0
2004-10-21 00:00:00-04:00,1.0602981742351525,1.0870543317059533,1.0518897835541134,1.0732941627502441,101396400,0.0,0.0
2004-10-22 00:00:00-04:00,1.0832317529837738,1.085525169077848,1.01213749440895,1.0151959657669067,68646000,0.0,0.0
2004-10-25 00:00:00-04:00,1.0067865652884955,1.0419512207183224,1.0044932586094553,1.0197826623916626,52916400,0.0,0.0
2004-10-26 00:00:00-04:00,1.119925076823678,1.1612056747561847,1.0832313092001642,1.107694149017334,245577600,0.0,0.0
2004-10-27 00:00:00-04:00,1.087818236072311,1.1589124789787233,1.087818236072311,1.1382722854614258,107403600,0.0,0.0
2004-10-28 00:00:00-04:00,1.1229835687657268,1.1466813540932637,1.1153383775591748,1.126041054725647,56155200,0.0,0.0
2004-10-29 00:00:00-04:00,1.1153386147042899,1.1306280161637505,1.0962276557115362,1.1061651706695557,74286000,0.0,0.0
2004-11-01 00:00:00-05:00,1.1214543674371313,1.130627809797496,1.1069300237567015,1.1298637390136719,65389200,0.0,0.0
2004-11-02 00:00:00-05:00,1.1268055896759437,1.1696153276182069,1.1176321447029454,1.145917534828186,109575600,0.0,0.0
2004-11-03 00:00:00-05:00,1.192548294415077,1.1963709438305914,1.1505036344416848,1.1566187143325806,91035600,0.0,0.0
2004-11-04 00:00:00-05:00,1.165028789523648,1.1925491287983543,1.1405659376555866,1.1780248880386353,99554400,0.0,0.0
2004-11-05 00:00:00-05:00,1.3607285602075396,1.434881279377284,1.33320822720973,1.3484976291656494,384901200,0.0,0.0
2004-11-08 00:00:00-05:00,1.3339731596519286,1.3813687375634351,1.327857202591212,1.3630218505859375,71862000,0.0,0.0
2004-11-09 00:00:00-05:00,1.342381509576688,1.3744885608669082,1.341617329364713,1.3546134233474731,61593600,0.0,0.0
2004-11-10 00:00:00-05:00,1.353084188074969,1.3676085331256098,1.3469682311895765,1.3546134233474731,64591200,0.0,0.0
